Age,Estimated Income,Credit Card Balance,Bank Loans,Superannuation Savings,Saving Accounts,Properties Owned,Default_Risk,Debt_to_Income_Ratio,Savings_to_Debt_Ratio
24,127936.89,1003.61,566495.09,5764.98,140851.2,0,1,4.4357706366005925,0.2583546387777827
76,129533.62,102.2,270313.7,7558.96,123056.35,3,0,2.087611694940665,0.48301459709064043
53,361731.45,9451.63625,1141430.67,22398.15,676745.8987499999,0,1,3.1815931577140995,0.6074847423307127
63,303763.68,2710.8,0.0,18748.0,139241.73,0,1,0.008924042532010412,58.2600966147946
19,31464.86,1983.15,226743.37,33157.35,34813.39,1,0,7.269268638093416,0.2971690507552392
19,237555.67,4630.48,631277.06,31495.38,58163.31,3,0,2.6768779713824555,0.1409930585300836
45,149517.24,982.41,166780.47,5348.34,107605.35,0,0,1.1220303424541545,0.6732896854793773
25,260673.27,7308.66,903118.0,44763.55,237938.73,3,0,3.4925969202749485,0.31051591732175626
63,168490.29,2894.87,175990.19,7155.47,301474.27,3,0,1.0616935848350666,1.7252866992542628
46,123556.5,2383.5,573503.63,7569.0,58831.45,1,0,4.660921359863706,0.11530095263467229
56,156939.93,1494.35,1265995.63,23903.62,163266.23,1,1,8.076274661266893,0.14766957158148772
77,92225.58,3571.2,0.0,12780.3,37946.47,3,0,0.038722445551440283,14.200428307485584
85,199850.36,5107.76,449774.65,18316.8,231548.93,1,0,2.276115039272384,0.5492962031743474
81,80729.65,394.18,106586.37,12828.24,97061.42,2,0,1.3251704918824743,1.0271832853421923
81,451132.2,206.51,475981.51,38725.2,129405.22,0,1,1.0555398617079428,0.3530749617032328
47,124127.1,3862.21,130343.82,33807.84,85081.58,2,0,1.0811984651216373,0.8858658149278767
56,55718.69,477.35,380781.24,41978.75,408856.14,0,0,6.842561984138535,1.1824879998428368
60,32983.27,1536.09,263545.12,6236.45,51954.04,3,0,8.036838372908448,0.21951865423183242
72,84036.63,1558.85,720377.86,43773.76,639806.78,1,0,8.59073846726124,0.9468691419374673
34,123895.18,3868.8,875626.25,5068.8,13573.74,0,0,7.098702709822933,0.021196843351371505
28,253649.81,4245.79,1007881.84,58796.25,295077.83,1,1,3.9902558176566347,0.34963350458725784
22,82457.13,3758.66,308889.13,20286.4,326746.66,1,0,3.7916404560769936,1.1099773007277591
18,327967.49,257.86,1066131.37,40894.0,676745.8987499999,3,1,3.2515089529148153,0.6729618094400581
21,113678.37,3529.0,397665.4,24738.48,55180.45,1,0,3.52920612777963,0.1992020097937314
52,140846.75,2361.31,354919.45,28370.88,65492.49,2,0,2.5366631462919806,0.2627152586798721
77,234556.94,8675.1,225528.79,17849.97,463159.31,1,1,0.9984948217690767,2.0537969126092968
47,154270.55,2807.4,132475.44,20619.91,28791.64,1,0,0.8769194120329512,0.3652435501535143
62,81006.87,1622.43,413468.34,17809.48,218434.25,1,0,5.124142804184387,0.569136145484166
46,172375.42,768.36,304882.17,16566.55,110708.51,1,0,1.7731677172998328,0.41640576770546517
39,203260.4,2493.85,245005.57,29257.6,8293.49,1,1,1.2176470183075505,0.15172131829109622
61,222610.25,4860.36,726726.3,32114.55,233155.25,0,0,3.286401502177011,0.362594688926273
59,325553.42,5026.26,429697.69,16082.04,79100.77,0,1,1.335338298703789,0.21894949898780824
28,81557.86,548.41,261970.49,2484.16,114366.67,0,0,3.218805643012212,0.445112275297987
55,48808.7,1478.46,397891.73,19953.36,12248.73,1,0,8.182356629043593,0.08063198048912842
75,57811.91,1606.23,210369.08,21385.62,167388.96,2,0,3.666637376277656,0.8905456463507644
54,481365.87,5295.64,352774.03,62081.55,573815.85,2,1,0.7438617739973963,1.7758991542088605
82,123095.04,3437.83,311057.9,10598.28,62824.39,3,0,2.5549017247161223,0.23346083757373245
66,374004.84,4852.05,161108.42,17198.36,439233.26,3,1,0.4437388296900115,2.750226423036624
28,173417.28,1497.7,913504.12,21102.53,240797.0,3,0,5.2763013005393695,0.2862281123898613
49,119608.06,5695.1,655227.3,6414.51,571138.62,0,1,5.525734636946708,0.8738578933655549
71,328563.11,7947.65,1671602.81,15597.1,170975.91,1,1,5.111804730604114,0.1110850214735308
53,362402.94,4067.22,266042.9,25500.54,436826.86,3,1,0.7453309291585769,1.7116192772811425
17,374191.65,4080.96,193267.5,45817.66,193907.41,2,1,0.5273994221944823,1.214723719031205
48,58873.68,1993.52,313287.78,39323.16,342304.24,2,0,5.355216456657713,1.2104307790193105
60,38216.71,3223.96,304642.67,8191.44,66016.93,0,0,8.055811973348831,0.24103985859117438
17,325636.33,530.7,1144309.18,45349.15,521388.33,2,1,3.515700720493932,0.4950360263166005
73,109646.87,3297.61,638694.47,7193.54,477418.17,0,1,5.855088065897367,0.7548550367552248
46,364489.6,8167.39,879424.99,35861.04,279034.32,0,0,2.4351651734370474,0.3547743449821584
58,169541.37,1544.14,560790.18,20865.12,298979.36,3,0,3.31679707436598,0.5687789271355034
55,204540.48,9451.63625,803290.8,53063.2,118842.25,2,1,3.973504101730865,0.21151256636801907
20,262626.0,4066.34,434678.11,34083.75,136214.75,2,1,1.6706055379132303,0.38814875459107323
49,246513.16,3692.92,1371805.05,6769.95,438288.85,2,0,5.579815576580171,0.32356171084591945
62,477341.37,3918.64,222342.05,34325.1,295779.29,3,1,0.4740018448432408,1.4589495464300648
26,231177.94,1425.32,828681.79,54564.05,155952.07,3,1,3.5907712907209053,0.2536008472438608
35,202735.13,932.9,523784.46,16720.78,56944.26,1,0,2.5881915975785743,0.14038967494867152
21,17367.22,3066.99,114501.22,3230.31,31824.17,1,0,6.769546881999537,0.29816037719399485
41,474908.98,9451.63625,1705090.3875000002,4620.88,255721.55,0,1,3.6102539559264604,0.15184362619876773
78,114615.98,3577.46,324998.88,38367.58,103907.05,3,0,2.866758544489172,0.43300195320833745
67,57450.15,2885.41,272553.64,10976.04,66819.79,2,0,4.794400884941118,0.28244196876961064
72,110249.42,4023.33,363434.5,60196.5,676745.8987499999,1,1,3.3329683729855453,2.0055101104795874
84,175033.99,908.98,92956.13,17484.47,94697.25,0,0,0.5362678985950101,1.1951248432474724
70,200099.52,5741.64,1285247.66,43653.6,37268.16,3,0,6.4517361161086235,0.06268192719960794
18,213206.4,3763.32,1459235.64,14425.1,65778.07,0,0,6.861890449817642,0.054821033624635244
35,128778.92,867.71,136873.21,37224.94,46854.34,2,0,1.0695921351103115,0.6104117032781307
73,123522.7,3893.78,803847.67,28552.79,178041.31,1,0,6.539214654472418,0.25576729315142466
67,77095.27,1454.66,164975.8,24692.5,87052.09,0,0,2.1587635661694935,0.6714150678002825
85,373301.57,9451.63625,1705090.3875000002,63441.05,344771.52,0,1,4.592914044669033,0.2380882627880454
29,290163.8,1111.76,830516.96,45309.55,26594.24,1,0,2.8660664080081664,0.08646130395628479
72,71802.81,1751.09,421405.74,3712.25,130429.48,1,0,5.89331852054258,0.31700164924278956
71,52362.92,85.11,445105.27,21824.6,72191.95,2,0,8.502015930356825,0.21118232343132967
17,37149.84,1589.13,101189.85,5874.18,17439.31,3,0,2.766606262638009,0.22682909648357588
71,146714.88,1877.9,275978.2,32358.0,253767.54,0,0,1.893850848666475,1.0297578863379773
36,330112.12,6231.99,120880.88,11676.21,676745.8987499999,1,1,0.3850596882053286,5.415790650933685
66,203317.09,6392.95,1003920.98,5917.16,293623.24,1,0,4.969153994875689,0.2964822067907083
42,215591.46,1693.09,1705090.3875000002,68085.14,676745.8987499999,1,1,7.916749009909763,0.43639431256193845
50,61262.84,1083.76,50078.08,4688.84,103604.55,2,0,0.835120278459177,2.116641492145471
25,227268.8,1416.39,539666.42,13347.69,157836.28,3,0,2.380805504319115,0.31637237491914605
66,160897.66,5009.3,725592.24,57781.36,252028.82,1,1,4.540784123274385,0.424047499205245
19,201218.57,4167.07,228289.21,42958.44,197601.89,3,1,1.1552426796393593,1.0348582328761655
65,29928.55,1228.1,323334.93,15567.76,22627.62,2,0,10.844595879185594,0.11768211036817605
20,481365.87,9451.63625,1705090.3875000002,52532.48,0.0,1,1,3.561827147716144,0.03063934778673704
49,52463.04,2526.24,444465.02,9926.8,123690.33,3,0,8.520117400745363,0.2989249299305541
56,58211.57,3026.61,292505.69,17724.72,52270.86,0,0,5.0768653035814015,0.2368449849813879
23,114218.52,6495.19,427235.97,15712.0,676745.8987499999,0,0,3.797380319759002,1.5965103873090711
29,47139.0,1012.15,285154.67,30078.5,32105.07,3,0,6.070701966524534,0.21729756336683836
41,39235.65,4744.11,873208.41,19236.38,571703.25,2,0,22.376397995190597,0.6730876026329958
38,110393.07,7640.85,1208091.4,4249.35,30129.09,2,0,11.012758771904794,0.028277946663052937
78,108507.26,1912.93,91552.61,20543.25,33403.68,1,0,0.8613759116210289,0.5771790632241228
79,63514.28,1987.31,72504.14,15465.58,10655.93,0,0,1.1728299525712957,0.35065983196954864
18,82128.11,7163.18,510513.86,43548.51,26055.65,3,0,6.303286901403186,0.13445453471427918
79,49901.34,1072.79,144461.27,2963.48,23505.02,0,0,2.916435911340257,0.1818702654879175
54,217487.04,310.59,490618.67,35117.4,463127.55,3,0,2.257280525772938,1.0148996519383426
83,110014.92,2749.16,60499.16,11302.34,155123.59,0,0,0.5749067490118613,2.631268288734171
26,102208.87,609.16,189692.5,11189.45,87412.36,1,0,1.8618898731587583,0.5181315384661465
81,39580.89,810.49,192595.58,3358.68,143481.78,3,0,4.8863497005752015,0.7592300529654888
57,204655.75,2361.82,43148.03,19426.62,66145.75,0,0,0.22237269170301835,1.8802630581498696
66,57604.92,4344.54,104499.72,26307.84,326869.39,0,0,1.8894958972254452,3.2447644481716527
44,90785.39,2559.6,763014.44,14742.0,281220.53,3,0,8.432789020347876,0.38658853089045336
77,85251.76,680.02,345329.75,3640.0,170075.84,1,0,4.058681838357355,0.5020532742376775
77,366922.31,4679.69,653374.51,46658.43,308830.74,1,1,1.7934428680556382,0.5402117785863557
70,253515.33,81.7,540741.14,5148.24,25539.19,0,1,2.1332944244436813,0.056742006787274764
70,410055.84,6523.3,1705090.3875000002,55788.8,149465.63,3,1,4.174099038560212,0.11991859587264728
41,261957.6,7070.86,1358353.67,40791.2,199288.25,3,1,5.212387539052122,0.17582756783520812
75,98721.84,738.75,578759.42,16852.8,63598.73,0,0,5.870009817483143,0.13882941368147256
73,282121.46,7764.56,997936.44,44571.24,114310.26,3,1,3.564780219129732,0.15798069408234247
20,59075.45,2381.78,695454.08,16256.5,286662.76,0,0,11.812620301665074,0.43408320391674354
56,114041.2,5250.49,777745.79,30751.02,87837.35,1,0,6.865907058150914,0.1514543830854687
34,242622.35,4572.92,414702.5,22147.4,73337.21,1,0,1.728098915866572,0.2277366564043836
61,55231.61,3947.42,750564.86,27030.64,82634.86,2,0,13.660877892207017,0.14534601697136462
59,70879.12,2608.52,691472.28,6427.35,255051.73,0,0,9.792457919906456,0.3767266048468639
85,347759.49,5215.52,404960.34,37248.12,309851.62,2,1,1.179481428386038,0.8462197014234297
19,151193.95,1220.1,293387.82,33631.52,34808.44,3,0,1.9485430468613325,0.23230783372071692
55,273197.44,7086.53,289579.24,8349.55,36442.52,3,1,1.0859024520873988,0.1509844530278871
44,167071.77,2951.8,507261.48,26630.64,123131.9,0,0,3.053856914306947,0.29352871111329926
36,178345.92,328.8,455981.16,29577.12,116636.01,3,0,2.5585668570382767,0.32042432204565063
45,365596.0,9451.63625,853669.41,63590.61,85364.28,0,1,2.360860201561286,0.17257685705881715
78,39423.04,2591.01,117589.26,2158.45,99141.85,1,0,3.048477996623294,0.8428959021651211
33,128108.98,2269.13,1277122.85,40617.85,101723.62,2,1,9.98674706488179,0.11125703534812267
56,24459.44,2594.48,291245.36,5731.95,49103.59,1,0,12.013351082445059,0.18661646897007236
41,110953.78,2328.9,529852.13,15479.49,194096.97,0,0,4.796420906074584,0.3938059689839583
74,218434.02,1014.1,622239.07,55445.6,263982.98,0,0,2.8532788528087334,0.5125173570840288
38,481365.87,6459.71,946099.74,36492.82,653669.48,0,1,1.9788678619861437,0.724533860292016
76,434467.28,16.81,1228527.56,41995.24,208954.67,2,1,2.8277028594650444,0.2042658872256382
28,103326.79,1303.63,34796.52,17295.89,94169.16,1,0,0.3493784138653683,3.0875761575462284
56,50475.46,2016.84,741842.12,7268.17,338370.73,1,0,14.737041722849083,0.4646558742051393
81,60408.59,134.73,450600.97,12567.71,110656.22,1,0,7.4614504327944084,0.2733833965594548
69,302773.11,8754.42,501607.7,33310.44,552041.13,1,1,1.6856256488563335,1.1469315611990147
42,190660.07,3285.97,291199.22,21789.04,195445.13,3,1,1.5445561831588541,0.7376718412500092
53,148477.18,2989.85,319993.79,32913.69,290826.37,2,0,2.1753082864316253,1.002338872833086
58,67931.92,236.29,543898.93,2620.89,126628.31,3,0,8.010007960911455,0.23753096237556098
44,334954.89,7985.61,260823.44,21424.08,305079.26,2,1,0.8025231397577147,1.2146247508231185
78,481365.87,2091.85,658790.41,46623.69,398767.31,1,1,1.3729312799015019,0.6739329424080132
18,456670.83,2447.08,568347.28,68340.24,309872.51,1,1,1.2499032618308465,0.6626065600813573
30,95229.75,4033.13,552450.38,3154.5,51589.19,3,0,5.843588899477317,0.0983741488150317
59,105963.93,9451.63625,1645132.15,9921.7,94176.81,3,1,15.614594383673765,0.06291518625402809
45,135507.14,2938.88,563146.33,25373.93,309357.39,0,1,4.177530497654957,0.5913080270936119
20,51930.75,5345.25,395341.5,18163.5,349158.27,1,0,7.715789777732846,0.9167282254074401
55,104710.71,542.28,221542.78,23838.0,95454.91,3,0,2.12093930028743,0.5371472212168562
53,191335.58,9082.29,1461141.4,29976.54,330336.29,3,0,7.684005713939875,0.24507330916881825
20,321086.07,3073.13,1234717.51,6308.19,412852.99,2,1,3.8550119598772996,0.3386362990785752
41,192430.08,2058.45,325660.5,15312.15,103575.58,2,0,1.7030546887472064,0.3627723304608096
31,120704.77,2126.28,579978.71,12527.52,269920.76,1,0,4.822551668836285,0.4852179583309219
21,76110.57,3391.64,470527.6,25825.8,676745.8987499999,2,1,6.226720414786014,1.4824682287255762
30,89295.78,313.67,176680.42,32168.4,166778.13,3,0,1.9821103528072663,1.1240228754368269
73,123955.5,2552.68,818746.98,7143.63,12284.5,2,0,6.625762148512974,0.023655320087043397
43,179627.32,1357.22,138952.49,35599.04,84458.81,0,0,0.7811156454374534,0.8556570628143783
22,144109.43,6055.78,401053.35,11441.77,200144.93,2,0,2.8249999323430814,0.5197284086249585
65,258591.24,4778.85,59201.04,13840.26,640543.75,2,1,0.24741708187794761,10.227804114634855
82,113530.44,1095.09,243904.6,21218.4,221230.58,2,0,2.1580088124383203,0.9895848864752176
40,30624.69,386.95,458933.0,10631.5,384180.75,2,0,14.99835426905546,0.8595563733811836
47,161632.96,3102.79,771458.71,8652.7,620166.69,2,1,4.792101190252286,0.8118381537964979
33,57204.29,1004.84,35799.75,3434.67,35397.34,2,0,0.6433886339643408,1.05505739753119
70,30748.38,3540.32,653365.63,1671.9,196678.62,2,0,21.36392063581886,0.3019461432094759
71,371047.11,3952.69,1705090.3875000002,39205.33,78349.9,3,1,4.6060002394305135,0.06878420021323293
53,206497.24,3400.69,875268.98,45057.76,35321.59,1,1,4.255115806874707,0.09147835786984902
82,475533.03,4970.12,1394324.69,13867.09,184869.1,1,1,2.9425817382233155,0.14202585942138996
80,209326.34,2059.37,394449.11,69891.1875,451291.54,0,1,1.8942120709701415,1.3144269022269026
66,105666.42,213.46,574004.66,14772.02,93271.53,1,0,5.4342535689200036,0.1881573535900372
82,272379.7,1343.0,111480.28,58881.07,96877.1,1,1,0.41421324716930075,1.380537682137214
42,168233.42,3154.1,432227.11,14646.6,280382.81,0,0,2.5879590987331764,0.6776331306692572
78,379568.7,4360.16,1025617.64,10051.2,195279.72,2,1,2.7135477714574465,0.19935451098605136
43,358410.87,1407.92,887505.61,22603.5,87132.34,3,1,2.480152262123077,0.12344925895181395
48,91216.94,1305.3,245345.67,9208.94,51538.82,1,0,2.704003993117945,0.2462893768900366
52,158337.75,2362.4,913265.37,34194.5,50588.48,1,0,5.78275092326372,0.09259536482236137
64,340898.84,5652.54,570690.06,11660.31,333242.65,0,0,1.690655796892709,0.5984328792754877
58,213624.57,4998.49,841786.4,32198.4,136735.0,3,0,3.9638927769404053,0.19949954527466204
30,34993.31,437.88,26056.57,1960.69,24082.12,3,0,0.7571290055156258,0.9829163120460305
36,33898.02,576.5,86107.02,23352.6,5359.3,2,0,2.5571853459287595,0.3312229219242374
59,124795.76,2648.1,941295.81,4146.8,34330.38,2,0,7.563910103997124,0.04076210337317249
34,39277.6,505.63,169161.34,6732.96,95585.44,0,0,4.3196878118826,0.6030507702779729
25,97988.77,3688.05,1705090.3875000002,52799.45,676745.8987499999,2,1,17.438512979599604,0.4269394473855259
27,325207.8,419.66,459902.12,12304.8,540561.69,1,1,1.415469678156551,1.2010409087293052
44,112495.64,1133.12,109075.16,23594.2,20280.93,3,0,0.9796671230991708,0.3981074007560888
19,178166.92,2911.59,255649.15,42738.63,94171.9,3,0,1.4512275342695489,0.5295080780319625
65,129173.22,5.96,162079.55,18200.32,436548.42,1,0,1.2547918988161786,2.805592766480073
84,380013.5,6667.08,1705090.3875000002,33031.88,676745.8987499999,1,1,4.504464887431632,0.41464832347908326
48,109996.82,3095.34,43350.49,24817.3,178562.81,3,0,0.4222470249594488,4.378772674044709
48,88541.19,2668.04,123433.6,2229.24,96893.65,1,0,1.424214424947304,0.7860492849317032
78,89675.55,3385.17,989565.25,4607.33,537973.82,0,0,11.072699526236526,0.5464327247751959
33,373528.32,4941.48,1259550.5,28832.84,148373.36,1,1,3.3852640142519848,0.14014012161617534
51,205864.26,5095.2,762054.48,9373.65,44548.36,2,0,3.726483071903787,0.07028868174893621
29,204262.81,5296.95,143136.85,34856.26,80109.15,0,0,0.7266804955831168,0.7745179028098531
39,67597.38,2203.02,258882.67,8531.12,66617.54,1,0,3.8623640442869234,0.28783029881760724
37,51068.56,2302.7,972574.5,19645.74,104684.34,0,0,19.08957683553247,0.12753396270426398
44,109036.93,260.16,102906.09,8093.02,9392.54,1,0,0.9461587922550645,0.16948750693655207
49,92862.09,719.98,22920.65,7919.9,41720.07,3,0,0.2545778368761677,2.0996847510091308
71,355068.6,2916.69,441663.74,15985.84,406708.0,3,1,1.2520972848626999,0.9507680966341757
29,44569.39,545.87,901024.69,10323.78,65208.21,1,0,20.228469808539,0.08377814180385194
30,64521.6,2066.69,178177.95,3049.92,129793.54,2,0,2.7935550265337503,0.737013444541571
84,274177.92,4966.57,190468.28,19278.0,138695.35,1,0,0.7128030222127296,0.8083130602701603
77,136455.5,686.07,201191.48,40513.41,574097.66,0,0,1.4794387181168953,3.044459503003167
43,106736.39,7184.06,551500.74,27105.67,266864.12,0,0,5.234248600688107,0.5261808873610175
49,431338.32,844.96,111397.78,58321.2,131879.59,3,1,0.26021972728970616,1.6945336105158288
69,66605.53,172.31,133905.27,25463.28,23452.74,0,0,2.013009730573422,0.3648309819510321
84,111602.89,3604.99,61045.61,19078.08,141345.65,3,0,0.5792914502482865,2.4813574606042232
18,49421.88,1117.97,146385.79,24554.88,265214.97,2,0,2.9845841558435255,1.9644779598977007
81,115657.17,2088.73,345084.42,19317.21,550313.3,2,0,3.0017434284446,1.6407630291598614
53,81056.88,2186.42,333302.25,27761.94,59827.46,1,0,4.138928984189867,0.2610792755556378
51,113345.17,5682.32,89916.2,37139.75,75553.77,2,0,0.8434282643009843,1.1788084291636614
33,162215.65,4607.28,1103688.86,13855.02,324812.81,2,1,6.832239306133534,0.30557493814339354
30,289884.31,6112.88,1121457.2,24804.12,337705.8,3,1,3.889724421442471,0.3214962909477955
30,97392.0,3107.19,677122.38,8996.94,104556.74,0,0,6.984450160177427,0.16693410294688757
35,136861.18,9451.63625,1165930.55,37200.5,138214.57,1,1,8.58813424120704,0.1492407514860348
74,148851.2,4858.44,71196.41,4569.5,386110.1,0,0,0.5109454945610112,5.136746220047504
81,92159.49,1857.45,418601.09,3751.8,77788.86,3,0,4.562292391157981,0.19393223899735987
60,239229.98,2544.53,413862.03,11691.92,14355.95,0,0,1.740611941697274,0.0625537874480473
35,48269.65,1439.72,70766.48,31582.21,10275.49,1,0,1.495892346433007,0.579688729101807
29,85194.59,2212.75,564803.66,23520.75,15534.96,2,0,6.655544794569702,0.06887920778305555
26,257752.69,789.6,953808.0,25983.75,454350.47,1,1,3.7035407855491247,0.5031792629907481
61,446844.75,6533.48,893269.17,14710.1,676745.8987499999,1,1,2.0136807023020857,0.7684520936873283
